collection,lesson,lesson_url,lesson_size
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-39-what-time-does-it-close-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L39_040516_vpod101.mp3,8.734453201293945
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-38-using-the-post-office-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L38_032916_vpod101.mp3,11.138790130615234
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-37-hotel-in-southern-vietnam-3-do-you-have-power-converters,https://mdn.illops.net/vietnamesepod101/S_S2L37_032216_vpod101.mp3,8.542329788208008
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-36-hotel-in-southern-vietnam-2-more-please,https://mdn.illops.net/vietnamesepod101/S_S2L36_031516_vpod101.mp3,10.16143035888672
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-35-hotel-in-southern-vietnam-1-checking-in,https://mdn.illops.net/vietnamesepod101/S_S2L35_030816_vpod101.mp3,10.445231437683104
inner-circle,march-2015-exceed-expectations-improve-your-vietnamese-through-preparation,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_Mar2015.mp3,11.190970420837402
inner-circle,may-2015-how-tipping-points-will-bring-you-closer-to-your-vietnamese-goals,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_May2015.mp3,11.62343978881836
inner-circle,june-2015-why-your-worst-days-are-the-best-days-to-study-vietnamese,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_June2015.mp3,13.964844703674315
inner-circle,july-2015-the-analysis-paralysis-of-learning-vietnamese-how-to-beat-it,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_Jul2015.mp3,10.797006607055664
inner-circle,april-2015-three-effective-vietnamese-learning-habits-youll-learn-on-a-plane,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_Apr2015.mp3,14.472655296325685
inner-circle,august-2015-how-far-youve-come-the-law-of-increasing-motivation,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_Aug2015.mp3,18.519112586975094
inner-circle,september--a-guaranteed-way-to-double-your-vietnamese-speaking-time,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_Sep2015.mp3,13.17868709564209
inner-circle,october--netflix-and-the-best-ways-to-enjoy-learning-vietnamese,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_Oct2015.mp3,13.737564086914062
inner-circle,november--the-2-dirty-little-secrets-for-mastering-vietnamese,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_Nov2015.mp3,10.259683609008787
inner-circle,december--how-mastering-a-language-has-changed-my-life,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2015/InnerCircle_Dec2015.mp3,12.55052661895752
inner-circle,march-2016-how-to-set-the-ship-straight-with-the-routine-reminder-checklist,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Mar2016.mp3,8.988359451293945
inner-circle,february-2016-7-minutes-7-seconds-to-vietnamese-learning-success,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Feb2016.mp3,10.868940353393556
inner-circle,january-2016-get-a-big-head-start-with-your-language-profile-cheat-sheet,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Jan2016.mp3,10.16430377960205
inner-circle,may-2016-pressing-reset-the-problem-with-failing-vietnamese-goals,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_May2016.mp3,9.74330234527588
inner-circle,june-2016-how-to-reach-your-vietnamese-goals-by-taking-a-step-back,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Jun2016.mp3,8.354799270629883
inner-circle,april-2016-technology-and-technique-7-tested-timeless-ways-to-learn-vietnamese,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Apr2016.mp3,12.46379280090332
vietnamese-vocab-builder,happy-new-year-words-phrases-for-the-new-year,https://d1pra95f92lrn3.cloudfront.net/audio_lesson/audiolesson_d5702f7916ee4a0044ceb1c6974e59a7.mp3,2.3694839477539062
vietnamese-vocab-builder,tableware,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_c9e1c13a260d7c047cbc1d61f889f65c.mp3,1.6735763549804688
vietnamese-vocab-builder,top-10-christmas-characters-in-american-culture,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_57511dab67b39d3e405cffcadbaebc29.mp3,1.6610765457153318
vietnamese-vocab-builder,accessories,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_5d004c8764c0ee5a013955c7b50b89c7.mp3,1.4598379135131836
vietnamese-vocab-builder,12-days-of-christmas,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_930a38fbc7d87eece8ac2b25def92370.mp3,1.8945417404174805
vietnamese-vocab-builder,thanksgiving-day-in-the-united-states,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_fcd5cb0fa449f5f2485dbf57d129bd1b.mp3,2.342370986938477
vietnamese-vocab-builder,your-face,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_5b87dbece5706bb1cbcbc2efaff49d57.mp3,2.800107002258301
vietnamese-vocab-builder,life-events,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_aaa71940977d28f64959c451f3bda79e.mp3,2.091448783874512
vietnamese-vocab-builder,veterans-day-in-the-united-states,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_4920a88fb2bb29665b59022d64ccd587.mp3,2.376424789428711
vietnamese-vocab-builder,sports,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_b3dac6b9494a22049743ff0a87217767.mp3,2.379725456237793
vietnamese-vocab-builder,health-concerns,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_07d2617a3c6acfbded6776d43b48680d.mp3,2.3956775665283203
vietnamese-vocab-builder,major-cities,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_285308691928061eb6e953e33a215a0e.mp3,1.681375503540039
vietnamese-vocab-builder,hobbies,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_61f2facbc50c9871efaca9cc42208250.mp3,2.544269561767578
vietnamese-vocab-builder,the-baseball-words-youll-need-for-the-world-series,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_7783a4fb71e3b12480073e4e400e76c2.mp3,1.9819536209106443
vietnamese-vocab-builder,body-functions,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_32fdc31f54c6d7a76f4714a8af19e0b0.mp3,1.9432382583618164
vietnamese-vocab-builder,study-tools,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_085cec9a5e50bcd80518315042db8912.mp3,1.6992444992065432
vietnamese-vocab-builder,studying-a-language,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_963c7b6a55cfbce2c1621d6f706fe422.mp3,2.3513202667236333
vietnamese-vocab-builder,labor-day-in-the-united-states,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_63dc1a1354a978ee92600b38e8bce92d.mp3,2.605238914489746
vietnamese-vocab-builder,body-using-the-body,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_c6d150686d5bac263303073e9d231b99.mp3,1.99334716796875
vietnamese-vocab-builder,feeling-sad-learn-the-top-21-words-for-negative-emotions,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_092b6c710bfe00e8fbb36582bf07250b.mp3,2.3819398880004883
vietnamese-vocab-builder,home-appliances,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_dfa0d459fcc7e94b24e7825275400814.mp3,1.6190738677978516
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-33-write-it-down-please-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L33_022316_vpod101.mp3,9.214364051818848
vietnamese-vocab-builder,the-top-20-words-for-positive-emotions,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_34855f4fcccddd46dc33fc2b09263eba.mp3,2.411706924438477
vietnamese-vocab-builder,changing-money,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_47256e1583fec435444659cdece5d708.mp3,2.040151596069336
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-32-how-do-you-say-this-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L32_021616_vpod101.mp3,11.17067813873291
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-31-what-time-is-it-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L31_020916_vpod101.mp3,11.581233024597168
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-30-can-you-take-my-picture-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L30_020216_vpod101.mp3,9.322782516479492
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-29-directions-in-southern-vietnamese-2,https://mdn.illops.net/vietnamesepod101/S_S2L29_012616_vpod101.mp3,12.745136260986328
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-28-directions-in-southern-vietnamese-1,https://mdn.illops.net/vietnamesepod101/S_S2L28_011916_vpod101.mp3,10.980546951293944
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-25-counting-11100-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L25_122215_vpod101.mp3,10.58314609527588
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-27-asking-where-you-can-find-something-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L27_011216_vpod101.mp3,9.71739387512207
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-23-riding-the-bus-in-southern-vietnam-3,https://mdn.illops.net/vietnamesepod101/S_S2L23_120815_vpod101.mp3,12.925301551818848
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-26-taking-a-taxi-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L26_010516_vpod101.mp3,8.565448760986326
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-24-riding-the-rails-in-southern-vietnam,https://mdn.illops.net/vietnamesepod101/S_S2L24_121515_vpod101.mp3,13.212291717529295
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-22-riding-the-bus-in-southern-vietnam-2,https://mdn.illops.net/vietnamesepod101/S_S2L22_120115_vpod101.mp3,11.310186386108398
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-21-riding-the-bus-in-southern-vietnam-1,https://mdn.illops.net/vietnamesepod101/S_S2L21_112415_vpod101.mp3,12.081870079040527
possibilities-and-regrets-intermediate-vietnamese,intermediate-25-choosing-the-right-party-venue-is-important-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L25_062016_vpod101.mp3,27.834959983825684
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-20-internet-cafe-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L20_111715_vpod101.mp3,9.96771240234375
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-19-currency-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L19_111015_vpod101.mp3,13.2234525680542
possibilities-and-regrets-intermediate-vietnamese,intermediate-24-looking-for-a-place-to-call-home-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L24_061316_vpod101.mp3,29.013830184936523
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-25-happy-anniversary,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L25_061118_vpod101.mp3,11.25137424468994
possibilities-and-regrets-intermediate-vietnamese,intermediate-23-lets-agree-to-disagree-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L23_060616_vpod101.mp3,32.43795680999756
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-24-at-christmas,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L24_052818_vpod101.mp3,10.899014472961426
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-23-happy-new-year,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L23_051418_vpod101.mp3,8.94411563873291
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-22-at-a-birthday-party,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L22_043018_vpod101.mp3,9.058911323547363
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-19-just-relaxing,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L19_031918_vpod101.mp3,9.599409103393556
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-21-its-time-to-celebrate,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L21_041618_vpod101.mp3,10.852776527404783
inner-circle,july-2016-the-embarrassingly-simple-secret-to-crushing-your-monthly-goal,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Jul2016.mp3,11.85886287689209
must-know-vietnamese-social-media-phrases,mustknow-vietnamese-social-media-phrases-20-arriving-home,https://mdn.illops.net/vietnamesepod101/MKVSMP_S1L20_040218_vpod101.mp3,8.912227630615234
inner-circle,september-2016-how-to-write-1000-words-of-vietnamese-in-a-5-minutes-a-day-daily-dose-diary,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Sep2016.mp3,8.499208450317383
inner-circle,august-2016-the-3rd-person-way-to-break-bad-habits-and-speak-more-vietnamese,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Aug2016.mp3,10.658742904663086
inner-circle,october-2016-input-vs-output-and-getting-real-results-from-your-vietnamese-studies,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Oct2016.mp3,12.833199501037598
inner-circle,november-2016-big-commitments-big-results-and-desperate-measures-for-desperate-times,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Nov2016.mp3,11.980717658996582
inner-circle,december-2016-how-to-reach-your-goal-for-the-year-the-long-term-strategy-for-success,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2016/InnerCircle_Dec2016.mp3,10.394211769104004
inner-circle,january-2017-how-to-learn-vietnamese-in-2017-with-rocksolid-anchor-points-goals-and-routines,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Jan2017.mp3,12.225980758666992
inner-circle,june-2017-how-to-time-yourself-to-100-vietnamese-mastery,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_June2017.mp3,10.48261833190918
inner-circle,march-2017-how-to-test-and-train-your-reading-writing-speaking-and-listening,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Mar2017.mp3,11.071511268615724
inner-circle,may-2017-a-radically-different-way-to-break-your-routine-and-master-vietnamese-along-the-way,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_May2017.mp3,8.818045616149902
inner-circle,february-2017-how-to-turn-your-vietnamese-weaknesses-into-strengths,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Feb2017.mp3,12.211196899414062
inner-circle,april-2017-focusing-on-what-youre-good-at,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Apr2017.mp3,8.45536994934082
inner-circle,july-2017-your-step-by-step-path-to-reaching-language-goals,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Jul2017.mp3,8.294759750366211
inner-circle,august-2017-how-to-master-500-words-with-spaced-repetition,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Aug2017.mp3,7.688505172729492
inner-circle,september-2017-the-3-powerful-language-learning-habits-youll-pick-up-at-the-gym,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Sep2017.mp3,10.616040229797363
inner-circle,october-2017-the-power-of-big-decisions-and-commitments,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Oct2017.mp3,8.827887535095215
inner-circle,november-2017-the-key-to-this-years-language-goal-and-passing-the-test,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Nov2017.mp3,23.8679838180542
inner-circle,december-2017-what-you-learn-from-failing-a-language-proficiency-exam,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2017/InnerCircle_Dec2017.mp3,21.216516494750977
inner-circle,january-2018-your-first-steps-to-learning-a-language,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2018/InnerCircle_Jan2018.mp3,26.7315034866333
inner-circle,february-2018-how-to-boost-your-output-speaking-and-writing-in-your-target-language,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2018/InnerCircle_Feb2018.mp3,18.38727569580078
inner-circle,march-2018-building-your-personal-language-learning-profile,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2018/InnerCircle_Mar2018.mp3,24.005897521972656
inner-circle,the-10-habits-of-highly-effective-language-learners,https://s3.amazonaws.com/cdn.innovativelanguage.com/sns/innercircle/2018/InnerCircle_Apr2018.mp3,24.76084041595459
vietnamese-vocab-builder,crossing-borders,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_6eb2cb055790ecbcdfbc0d7b5e44a372.mp3,1.9906702041625977
vietnamese-vocab-builder,academia,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_8d5f0f806be4c667a24d87e879f59ef7.mp3,2.320755958557129
vietnamese-vocab-builder,fourth-of-july-in-the-united-states,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_fe8425ad1df8e63cc4a4c81dc52b6a6d.mp3,3.025092124938965
vietnamese-vocab-builder,directions,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_c7a15e8c797bb22efb041071c05db00e.mp3,1.3488016128540041
vietnamese-vocab-builder,wallet,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_1551cc31ae1530263231c2361601af74.mp3,1.3681983947753906
vietnamese-vocab-builder,solar-system,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_1f7a2529e5ffd0d0db9a90b49df31a4c.mp3,1.7740106582641602
vietnamese-vocab-builder,fathers-day,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_4968a30271996bee2a3460bbd5c27ed1.mp3,1.5301008224487305
vietnamese-vocab-builder,flag-day-in-the-united-states,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_43dd00202a3487b3c8b961b3cd44dedd.mp3,2.117757797241211
vietnamese-vocab-builder,memorial-day,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_65063586406ea56cd56c76a980278dfb.mp3,2.30438232421875
vietnamese-vocab-builder,classroom,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_7f7058af8e6c8afcc68ac5a6ec6d8fa1.mp3,3.4007787704467773
vietnamese-vocab-builder,office,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_187205d5b30436803e930cfc3bf8c752.mp3,1.2366008758544922
vietnamese-vocab-builder,months-of-the-year,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_f9c21a19b7d122b85506acebadb24f54.mp3,1.5049352645874023
vietnamese-vocab-builder,people-personality,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_9f341f920c21e3a10bfff75655cf30c3.mp3,2.4285659790039062
vietnamese-vocab-builder,aquarium,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_dafd13f03b9fa717d9a335cf48f3e2d8.mp3,1.7095966339111328
vietnamese-vocab-builder,tourism,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_356ea2a6e921b37ffe9fc5f90a1f7d70.mp3,2.296145439147949
vietnamese-vocab-builder,birds,https://s3.amazonaws.com/cdn.innovativelanguage.com/wordlists/audio_lesson/audiolesson_9f2cc09ecac608e9f435a84270867db3.mp3,1.754568099975586
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-17-how-much-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L17_102715_vpod101.mp3,7.769051551818848
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-18-please-lower-the-price-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L18_110315_vpod101.mp3,8.217074394226074
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-16-counting-110-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L16_102015_vpod101.mp3,11.50071620941162
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-15-restaurant-5-vietnamese-dining-etiquette,https://mdn.illops.net/vietnamesepod101/S_S2L15_101315_vpod101.mp3,8.518413543701174
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-12-restaurant-2-nonsmoking-or-smoking-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L12_092215_vpod101.mp3,7.854351043701173
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-14-restaurant-4-getting-the-bill-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L14_100615_vpod101.mp3,8.42115592956543
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-13-restaurant-3-waiter-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L13_092915_vpod101.mp3,9.767616271972656
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-11-restaurant-1-how-many-people-and-numbers-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L11_091515_vpod101.mp3,10.49146842956543
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-9-please-say-it-again-slowly-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L9_090115_vpod101.mp3,10.313694953918457
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-10-apologies-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L10_090815_vpod101.mp3,7.005339622497559
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-8-can-you-speak-english-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L8_082515_vpod101.mp3,9.923069953918457
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-2-youre-welcome-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L2_071415_vpod101.mp3,8.951290130615234
possibilities-and-regrets-intermediate-vietnamese,intermediate-22-talking-about-an-accident-in-vietnamese,https://mdn.illops.net/vietnamesepod101/I_S1L22_053016_vpod101.mp3,27.56931495666504
possibilities-and-regrets-intermediate-vietnamese,intermediate-21-the-mysterious-language-of-vietnamese-teens,https://mdn.illops.net/vietnamesepod101/I_S1L21_052316_vpod101.mp3,26.70754814147949
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-5-parting-greetings-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L5_080415_vpod101.mp3,5.353952407836914
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-7-i-dont-understand-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L7_081815_vpod101.mp3,9.612960815429688
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-3-please-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L3_072115_vpod101.mp3,8.111845016479492
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-6-where-is-the-bathroom-in-southern-vietnamese,https://mdn.illops.net/vietnamesepod101/S_S2L6_081115_vpod101.mp3,7.218987464904785
before-you-travel-southern-vietnamese-survival-phrases,survival-phrases-s2-4-basic-southern-vietnamese-greetings,https://mdn.illops.net/vietnamesepod101/SPS2_S2L4_040715_vpod101.mp3,8.894689559936523
possibilities-and-regrets-intermediate-vietnamese,intermediate-20-social-media-troubles-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L20_051616_vpod101.mp3,27.087809562683105
possibilities-and-regrets-intermediate-vietnamese,intermediate-19-booking-a-doctors-appointment-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L19_050916_vpod101.mp3,28.47572422027588
possibilities-and-regrets-intermediate-vietnamese,intermediate-18-an-interview-with-a-vietnamese-champion,https://mdn.illops.net/vietnamesepod101/I_S1L18_050216_vpod101.mp3,28.89841651916504
possibilities-and-regrets-intermediate-vietnamese,intermediate-13-new-lesson,https://mdn.illops.net/vietnamesepod101/I_S1L13_032816_vpod101.mp3,25.667210578918453
possibilities-and-regrets-intermediate-vietnamese,intermediate-15-hows-business-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L15_041116_vpod101.mp3,29.78551387786865
possibilities-and-regrets-intermediate-vietnamese,intermediate-17-a-charitable-vietnamese-organization,https://mdn.illops.net/vietnamesepod101/I_S1L17_042516_vpod101.mp3,28.303709983825684
possibilities-and-regrets-intermediate-vietnamese,intermediate-16-is-that-a-rare-vietnamese-book-youre-reading,https://mdn.illops.net/vietnamesepod101/I_S1L16_041816_vpod101.mp3,26.83669376373291
possibilities-and-regrets-intermediate-vietnamese,intermediate-14-dreaming-big-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L14_040416_vpod101.mp3,27.4561128616333
possibilities-and-regrets-intermediate-vietnamese,intermediate-11-a-goodlooking-vietnamese-couple,https://mdn.illops.net/vietnamesepod101/I_S1L11_031416_vpod101.mp3,28.50442314147949
possibilities-and-regrets-intermediate-vietnamese,intermediate-12-ordering-a-delicious-meal-at-a-vietnamese-restaurant,https://mdn.illops.net/vietnamesepod101/I_S1L12_032116_vpod101.mp3,25.562777519226074
possibilities-and-regrets-intermediate-vietnamese,intermediate-10-finding-your-way-to-a-vietnamese-gas-station,https://mdn.illops.net/vietnamesepod101/I_S1L10_030716_vpod101.mp3,28.03965950012207
possibilities-and-regrets-intermediate-vietnamese,intermediate-5-haggling-at-a-vietnamese-market,https://mdn.illops.net/vietnamesepod101/I_S1L5_020116_vpod101.mp3,25.541253089904785
possibilities-and-regrets-intermediate-vietnamese,intermediate-6-have-you-had-a-bad-dining-experience-in-vietnam,https://mdn.illops.net/vietnamesepod101/I_S1L6_020816_vpod101.mp3,26.633230209350586
